 time     v(/out) 
 1.3e-07  6.7e-01 
 1.3e-07  6.7e-01 
 1.3e-07  6.7e-01 
 1.3e-07  6.6e-01 
 1.3e-07  6.6e-01 
 1.3e-07  6.6e-01 
 1.3e-07  6.6e-01 
 1.3e-07  6.6e-01 
 1.3e-07  6.6e-01 
 1.3e-07  6.6e-01 
 1.3e-07  6.6e-01 
 1.3e-07  6.5e-01 
 1.3e-07  6.5e-01 
 1.3e-07  6.5e-01 
 1.3e-07  6.5e-01 
 1.3e-07  6.5e-01 
 1.3e-07  6.5e-01 
 1.3e-07  6.5e-01 
 1.3e-07  6.4e-01 
 1.3e-07  6.4e-01 
 1.3e-07  6.4e-01 
 1.3e-07  6.4e-01 
 1.3e-07  6.4e-01 
 1.3e-07  6.4e-01 
 1.3e-07  6.4e-01 
 1.3e-07  6.4e-01 
 1.3e-07  6.3e-01 
 1.3e-07  6.3e-01 
 1.3e-07  6.3e-01 
 1.3e-07  6.3e-01 
 1.3e-07  6.3e-01 
 1.3e-07  6.3e-01 
 1.3e-07  6.3e-01 
 1.3e-07  6.2e-01 
 1.3e-07  6.2e-01 
 1.3e-07  6.2e-01 
 1.3e-07  6.2e-01 
 1.3e-07  6.2e-01 
 1.3e-07  6.2e-01 
 1.3e-07  6.2e-01 
 1.3e-07  6.2e-01 
 1.3e-07  6.1e-01 
 1.3e-07  6.1e-01 
 1.3e-07  6.1e-01 
 1.3e-07  6.1e-01 
 1.3e-07  6.1e-01 
 1.3e-07  6.1e-01 
 1.3e-07  6.1e-01 
 1.3e-07  6.1e-01 
 1.3e-07  6.0e-01 
 1.3e-07  6.0e-01 
 1.3e-07  6.0e-01 
 1.3e-07  6.0e-01 
 1.3e-07  6.0e-01 
 1.3e-07  6.0e-01 
 1.3e-07  6.0e-01 
 1.3e-07  6.0e-01 
 1.3e-07  5.9e-01 
 1.3e-07  5.9e-01 
 1.3e-07  5.9e-01 
 1.3e-07  5.9e-01 
 1.3e-07  5.9e-01 
 1.3e-07  5.9e-01 
 1.3e-07  5.9e-01 
 1.3e-07  5.9e-01 
 1.3e-07  5.8e-01 
 1.3e-07  5.8e-01 
 1.3e-07  5.8e-01 
 1.3e-07  5.8e-01 
 1.3e-07  5.8e-01 
 1.3e-07  5.8e-01 
 1.3e-07  5.8e-01 
 1.3e-07  5.8e-01 
 1.3e-07  5.8e-01 
 1.3e-07  5.7e-01 
 1.3e-07  5.7e-01 
 1.3e-07  5.7e-01 
 1.3e-07  5.7e-01 
 1.3e-07  5.7e-01 
 1.3e-07  5.7e-01 
 1.3e-07  5.7e-01 
 1.3e-07  5.7e-01 
 1.3e-07  5.6e-01 
 1.3e-07  5.6e-01 
 1.3e-07  5.6e-01 
 1.3e-07  5.6e-01 
 1.3e-07  5.6e-01 
 1.3e-07  5.6e-01 
 1.3e-07  5.6e-01 
 1.3e-07  5.6e-01 
 1.3e-07  5.5e-01 
 1.3e-07  5.5e-01 
 1.3e-07  5.5e-01 
 1.3e-07  5.5e-01 
 1.3e-07  5.5e-01 
 1.3e-07  5.5e-01 
 1.3e-07  5.5e-01 
 1.3e-07  5.5e-01 
 1.3e-07  5.5e-01 
 1.3e-07  5.4e-01 
 1.3e-07  5.4e-01 
 1.3e-07  5.4e-01 
 1.3e-07  5.4e-01 
 1.3e-07  5.4e-01 
 1.3e-07  5.4e-01 
 1.3e-07  5.4e-01 
 1.3e-07  5.4e-01 
 1.3e-07  5.4e-01 
 1.3e-07  5.3e-01 
 1.3e-07  5.3e-01 
 1.3e-07  5.3e-01 
 1.3e-07  5.3e-01 
 1.3e-07  5.3e-01 
 1.3e-07  5.3e-01 
 1.3e-07  5.3e-01 
 1.3e-07  5.3e-01 
 1.3e-07  5.3e-01 
 1.3e-07  5.2e-01 
 1.3e-07  5.2e-01 
 1.3e-07  5.2e-01 
 1.3e-07  5.2e-01 
 1.3e-07  5.2e-01 
 1.3e-07  5.2e-01 
 1.3e-07  5.2e-01 
 1.3e-07  5.2e-01 
 1.3e-07  5.2e-01 
 1.3e-07  5.1e-01 
 1.3e-07  5.1e-01 
 1.3e-07  5.1e-01 
 1.3e-07  5.1e-01 
 1.3e-07  5.1e-01 
 1.3e-07  5.1e-01 
 1.3e-07  5.1e-01 
 1.3e-07  5.1e-01 
 1.3e-07  5.1e-01 
 1.3e-07  5.0e-01 
 1.3e-07  5.0e-01 
 1.3e-07  5.0e-01 
 1.3e-07  5.0e-01 
 1.3e-07  5.0e-01 
 1.3e-07  5.0e-01 
 1.3e-07  5.0e-01 
 1.3e-07  5.0e-01 
 1.3e-07  5.0e-01 
 1.3e-07  4.9e-01 
 1.3e-07  4.9e-01 
 1.3e-07  4.9e-01 
 1.3e-07  4.9e-01 
 1.3e-07  4.9e-01 
 1.3e-07  4.9e-01 
 1.3e-07  4.9e-01 
 1.3e-07  4.9e-01 
 1.3e-07  4.9e-01 
 1.3e-07  4.9e-01 
 1.3e-07  4.8e-01 
 1.3e-07  4.8e-01 
 1.3e-07  4.8e-01 
 1.3e-07  4.8e-01 
 1.3e-07  4.8e-01 
 1.3e-07  4.8e-01 
 1.3e-07  4.8e-01 
 1.3e-07  4.8e-01 
 1.3e-07  4.8e-01 
 1.3e-07  4.8e-01 
 1.3e-07  4.7e-01 
 1.3e-07  4.7e-01 
 1.3e-07  4.7e-01 
 1.3e-07  4.7e-01 
 1.3e-07  4.7e-01 
 1.3e-07  4.7e-01 
 1.3e-07  4.7e-01 
 1.3e-07  4.7e-01 
 1.3e-07  4.7e-01 
 1.3e-07  4.7e-01 
 1.3e-07  4.6e-01 
 1.3e-07  4.6e-01 
 1.3e-07  4.6e-01 
 1.3e-07  4.6e-01 
 1.3e-07  4.6e-01 
 1.3e-07  4.6e-01 
 1.3e-07  4.6e-01 
 1.3e-07  4.6e-01 
 1.3e-07  4.6e-01 
 1.3e-07  4.6e-01 
 1.3e-07  4.5e-01 
 1.3e-07  4.5e-01 
 1.3e-07  4.5e-01 
 1.3e-07  4.5e-01 
 1.3e-07  4.5e-01 
 1.3e-07  4.5e-01 
 1.3e-07  4.5e-01 
 1.3e-07  4.5e-01 
 1.3e-07  4.5e-01 
 1.3e-07  4.5e-01 
 1.3e-07  4.4e-01 
 1.3e-07  4.4e-01 
 1.3e-07  4.4e-01 
 1.3e-07  4.4e-01 
 1.3e-07  4.4e-01 
 1.3e-07  4.4e-01 
 1.3e-07  4.4e-01 
 1.3e-07  4.4e-01 
 1.3e-07  4.4e-01 
 1.3e-07  4.4e-01 
 1.3e-07  4.4e-01 
 1.3e-07  4.3e-01 
 1.3e-07  4.3e-01 
 1.3e-07  4.3e-01 
 1.3e-07  4.3e-01 
 1.3e-07  4.3e-01 
 1.3e-07  4.3e-01 
 1.3e-07  4.3e-01 
 1.3e-07  4.3e-01 
 1.3e-07  4.3e-01 
 1.3e-07  4.3e-01 
 1.3e-07  4.2e-01 
 1.3e-07  4.2e-01 
 1.3e-07  4.2e-01 
 1.3e-07  4.2e-01 
 1.3e-07  4.2e-01 
 1.3e-07  4.2e-01 
 1.3e-07  4.2e-01 
 1.3e-07  4.2e-01 
 1.3e-07  4.2e-01 
 1.3e-07  4.2e-01 
 1.3e-07  4.2e-01 
 1.3e-07  4.1e-01 
 1.3e-07  4.1e-01 
 1.3e-07  4.1e-01 
 1.3e-07  4.1e-01 
 1.3e-07  4.1e-01 
 1.3e-07  4.1e-01 
 1.3e-07  4.1e-01 
 1.3e-07  4.1e-01 
 1.3e-07  4.1e-01 
 1.3e-07  4.1e-01 
 1.3e-07  4.1e-01 
 1.3e-07  4.1e-01 
 1.3e-07  4.0e-01 
 1.3e-07  4.0e-01 
 1.3e-07  4.0e-01 
 1.3e-07  4.0e-01 
 1.3e-07  4.0e-01 
 1.3e-07  4.0e-01 
 1.3e-07  4.0e-01 
 1.3e-07  4.0e-01 
 1.3e-07  4.0e-01 
 1.3e-07  4.0e-01 
 1.3e-07  4.0e-01 
 1.3e-07  3.9e-01 
 1.3e-07  3.9e-01 
 1.3e-07  3.9e-01 
 1.3e-07  3.9e-01 
 1.3e-07  3.9e-01 
 1.3e-07  3.9e-01 
 1.3e-07  3.9e-01 
 1.3e-07  3.9e-01 
 1.3e-07  3.9e-01 
 1.3e-07  3.9e-01 
 1.3e-07  3.9e-01 
 1.3e-07  3.9e-01 
 1.3e-07  3.8e-01 
 1.3e-07  3.8e-01 
 1.3e-07  3.8e-01 
 1.3e-07  3.8e-01 
 1.3e-07  3.8e-01 
 1.3e-07  3.8e-01 
 1.3e-07  3.8e-01 
 1.3e-07  3.8e-01 
 1.3e-07  3.8e-01 
 1.3e-07  3.8e-01 
 1.3e-07  3.8e-01 
 1.3e-07  3.8e-01 
 1.3e-07  3.7e-01 
 1.3e-07  3.7e-01 
 1.3e-07  3.7e-01 
 1.3e-07  3.7e-01 
 1.3e-07  3.7e-01 
 1.3e-07  3.7e-01 
 1.3e-07  3.7e-01 
 1.3e-07  3.7e-01 
 1.3e-07  3.7e-01 
 1.3e-07  3.7e-01 
 1.3e-07  3.7e-01 
 1.3e-07  3.7e-01 
 1.3e-07  3.6e-01 
 1.3e-07  3.6e-01 
 1.3e-07  3.6e-01 
 1.3e-07  3.6e-01 
 1.3e-07  3.6e-01 
 1.3e-07  3.6e-01 
 1.3e-07  3.6e-01 
 1.3e-07  3.6e-01 
 1.3e-07  3.6e-01 
 1.3e-07  3.6e-01 
 1.3e-07  3.6e-01 
 1.3e-07  3.6e-01 
 1.3e-07  3.6e-01 
 1.3e-07  3.5e-01 
 1.3e-07  3.5e-01 
 1.3e-07  3.5e-01 
 1.3e-07  3.5e-01 
 1.3e-07  3.5e-01 
 1.3e-07  3.5e-01 
 1.3e-07  3.5e-01 
 1.3e-07  3.5e-01 
 1.3e-07  3.5e-01 
 1.3e-07  3.5e-01 
 1.3e-07  3.5e-01 
 1.3e-07  3.5e-01 
 1.3e-07  3.5e-01 
 1.3e-07  3.4e-01 
 1.3e-07  3.4e-01 
 1.3e-07  3.4e-01 
 1.3e-07  3.4e-01 
 1.3e-07  3.4e-01 
 1.3e-07  3.4e-01 
 1.3e-07  3.4e-01 
 1.3e-07  3.4e-01 
 1.3e-07  3.4e-01 
 1.3e-07  3.4e-01 
 1.3e-07  3.4e-01 
 1.3e-07  3.4e-01 
 1.3e-07  3.4e-01 
 1.3e-07  3.4e-01 
 1.3e-07  3.3e-01 
 1.3e-07  3.3e-01 
 1.3e-07  3.3e-01 
 1.3e-07  3.3e-01 
 1.3e-07  3.3e-01 
 1.3e-07  3.3e-01 
 1.3e-07  3.3e-01 
 1.3e-07  3.3e-01 
 1.3e-07  3.3e-01 
 1.3e-07  3.3e-01 
 1.3e-07  3.3e-01 
 1.3e-07  3.3e-01 
 1.3e-07  3.3e-01 
 1.3e-07  3.3e-01 
 1.3e-07  3.2e-01 
 1.3e-07  3.2e-01 
 1.3e-07  3.2e-01 
 1.3e-07  3.2e-01 
 1.3e-07  3.2e-01 
 1.3e-07  3.2e-01 
 1.3e-07  3.2e-01 
 1.3e-07  3.2e-01 
 1.3e-07  3.2e-01 
 1.3e-07  3.2e-01 
 1.3e-07  3.2e-01 
 1.3e-07  3.2e-01 
 1.3e-07  3.2e-01 
 1.3e-07  3.2e-01 
 1.3e-07  3.1e-01 
 1.3e-07  3.1e-01 
 1.3e-07  3.1e-01 
 1.3e-07  3.1e-01 
 1.3e-07  3.1e-01 
 1.3e-07  3.1e-01 
 1.3e-07  3.1e-01 
 1.3e-07  3.1e-01 
 1.3e-07  3.1e-01 
 1.3e-07  3.1e-01 
 1.3e-07  3.1e-01 
 1.3e-07  3.1e-01 
 1.3e-07  3.1e-01 
 1.3e-07  3.1e-01 
 1.3e-07  3.1e-01 
 1.3e-07  3.0e-01 
 1.3e-07  3.0e-01 
 1.3e-07  3.0e-01 
 1.3e-07  3.0e-01 
 1.3e-07  3.0e-01 
 1.3e-07  3.0e-01 
 1.3e-07  3.0e-01 
 1.3e-07  3.0e-01 
 1.3e-07  3.0e-01 
 1.3e-07  3.0e-01 
 1.3e-07  3.0e-01 
 1.3e-07  3.0e-01 
 1.3e-07  3.0e-01 
 1.3e-07  3.0e-01 
 1.3e-07  3.0e-01 
 1.3e-07  2.9e-01 
 1.3e-07  2.9e-01 
 1.3e-07  2.9e-01 
 1.3e-07  2.9e-01 
 1.3e-07  2.9e-01 
 1.3e-07  2.9e-01 
 1.3e-07  2.9e-01 
 1.3e-07  2.9e-01 
 1.3e-07  2.9e-01 
 1.3e-07  2.9e-01 
 1.3e-07  2.9e-01 
 1.3e-07  2.9e-01 
 1.3e-07  2.9e-01 
 1.3e-07  2.9e-01 
 1.3e-07  2.9e-01 
 1.3e-07  2.9e-01 
 1.3e-07  2.8e-01 
 1.3e-07  2.8e-01 
 1.3e-07  2.8e-01 
 1.3e-07  2.8e-01 
 1.3e-07  2.8e-01 
 1.3e-07  2.8e-01 
 1.3e-07  2.8e-01 
 1.3e-07  2.8e-01 
 1.3e-07  2.8e-01 
 1.3e-07  2.8e-01 
 1.3e-07  2.8e-01 
 1.3e-07  2.8e-01 
 1.3e-07  2.8e-01 
 1.3e-07  2.8e-01 
 1.3e-07  2.8e-01 
 1.3e-07  2.8e-01 
 1.3e-07  2.8e-01 
 1.3e-07  2.7e-01 
 1.3e-07  2.7e-01 
 1.3e-07  2.7e-01 
 1.3e-07  2.7e-01 
 1.3e-07  2.7e-01 
 1.3e-07  2.7e-01 
 1.3e-07  2.7e-01 
 1.3e-07  2.7e-01 
 1.3e-07  2.7e-01 
 1.3e-07  2.7e-01 
 1.3e-07  2.7e-01 
 1.3e-07  2.7e-01 
 1.3e-07  2.7e-01 
 1.3e-07  2.7e-01 
 1.3e-07  2.7e-01 
 1.3e-07  2.7e-01 
 1.3e-07  2.7e-01 
 1.3e-07  2.6e-01 
 1.3e-07  2.6e-01 
 1.3e-07  2.6e-01 
 1.3e-07  2.6e-01 
 1.3e-07  2.6e-01 
 1.3e-07  2.6e-01 
 1.3e-07  2.6e-01 
 1.3e-07  2.6e-01 
 1.3e-07  2.6e-01 
 1.3e-07  2.6e-01 
 1.3e-07  2.6e-01 
 1.3e-07  2.6e-01 
 1.3e-07  2.6e-01 
 1.3e-07  2.6e-01 
 1.3e-07  2.6e-01 
 1.3e-07  2.6e-01 
 1.3e-07  2.6e-01 
 1.3e-07  2.6e-01 
 1.3e-07  2.5e-01 
 1.3e-07  2.5e-01 
 1.3e-07  2.5e-01 
 1.3e-07  2.5e-01 
 1.3e-07  2.5e-01 
 1.3e-07  2.5e-01 
 1.3e-07  2.5e-01 
 1.3e-07  2.5e-01 
 1.3e-07  2.5e-01 
 1.3e-07  2.5e-01 
 1.3e-07  2.5e-01 
 1.3e-07  2.5e-01 
 1.3e-07  2.5e-01 
 1.3e-07  2.5e-01 
 1.3e-07  2.5e-01 
 1.3e-07  2.5e-01 
 1.3e-07  2.5e-01 
 1.3e-07  2.5e-01 
 1.3e-07  2.5e-01 
 1.3e-07  2.4e-01 
 1.3e-07  2.4e-01 
 1.3e-07  2.4e-01 
 1.3e-07  2.4e-01 
 1.3e-07  2.4e-01 
 1.3e-07  2.4e-01 
 1.3e-07  2.4e-01 
 1.3e-07  2.4e-01 
 1.3e-07  2.4e-01 
 1.3e-07  2.4e-01 
 1.3e-07  2.4e-01 
 1.3e-07  2.4e-01 
 1.3e-07  2.4e-01 
 1.3e-07  2.4e-01 
 1.3e-07  2.4e-01 
 1.3e-07  2.4e-01 
 1.3e-07  2.4e-01 
 1.3e-07  2.4e-01 
 1.3e-07  2.4e-01 
 1.3e-07  2.3e-01 
 1.3e-07  2.3e-01 
 1.3e-07  2.3e-01 
 1.3e-07  2.3e-01 
 1.3e-07  2.3e-01 
 1.3e-07  2.3e-01 
 1.3e-07  2.3e-01 
 1.3e-07  2.3e-01 
 1.3e-07  2.3e-01 
 1.3e-07  2.3e-01 
 1.3e-07  2.3e-01 
 1.3e-07  2.3e-01 
 1.3e-07  2.3e-01 
 1.3e-07  2.3e-01 
 1.3e-07  2.3e-01 
 1.3e-07  2.3e-01 
 1.3e-07  2.3e-01 
 1.3e-07  2.3e-01 
 1.3e-07  2.3e-01 
 1.3e-07  2.3e-01 
 1.3e-07  2.3e-01 
 1.3e-07  2.2e-01 
 1.3e-07  2.2e-01 
 1.3e-07  2.2e-01 
 1.3e-07  2.2e-01 
 1.3e-07  2.2e-01 
 1.3e-07  2.2e-01 
 1.3e-07  2.2e-01 
 1.3e-07  2.2e-01 
 1.3e-07  2.2e-01 
 1.3e-07  2.2e-01 
 1.3e-07  2.2e-01 
 1.3e-07  2.2e-01 
 1.3e-07  2.2e-01 
 1.3e-07  2.2e-01 
 1.3e-07  2.2e-01 
 1.3e-07  2.2e-01 
 1.3e-07  2.2e-01 
 1.3e-07  2.2e-01 
 1.3e-07  2.2e-01 
 1.3e-07  2.2e-01 
 1.3e-07  2.2e-01 
 1.3e-07  2.1e-01 
 1.3e-07  2.1e-01 
 1.3e-07  2.1e-01 
 1.3e-07  2.1e-01 
 1.3e-07  2.1e-01 
 1.3e-07  2.1e-01 
 1.3e-07  2.1e-01 
 1.3e-07  2.1e-01 
 1.3e-07  2.1e-01 
 1.3e-07  2.1e-01 
 1.3e-07  2.1e-01 
 1.3e-07  2.1e-01 
 1.3e-07  2.1e-01 
 1.3e-07  2.1e-01 
 1.3e-07  2.1e-01 
 1.3e-07  2.1e-01 
 1.3e-07  2.1e-01 
 1.3e-07  2.1e-01 
 1.3e-07  2.1e-01 
 1.3e-07  2.1e-01 
 1.3e-07  2.1e-01 
 1.3e-07  2.1e-01 
 1.3e-07  2.1e-01 
 1.3e-07  2.0e-01 
 1.3e-07  2.0e-01 
 1.3e-07  2.0e-01 
 1.3e-07  2.0e-01 
 1.3e-07  2.0e-01 
 1.3e-07  2.0e-01 
 1.3e-07  2.0e-01 
 1.3e-07  2.0e-01 
 1.3e-07  2.0e-01 
 1.3e-07  2.0e-01 
 1.3e-07  2.0e-01 
 1.3e-07  2.0e-01 
 1.3e-07  2.0e-01 
 1.3e-07  2.0e-01 
 1.3e-07  2.0e-01 
 1.3e-07  2.0e-01 
 1.3e-07  2.0e-01 
 1.3e-07  2.0e-01 
 1.3e-07  2.0e-01 
 1.3e-07  2.0e-01 
 1.3e-07  2.0e-01 
 1.3e-07  2.0e-01 
 1.3e-07  2.0e-01 
 1.3e-07  2.0e-01 
 1.3e-07  1.9e-01 
 1.3e-07  1.9e-01 
 1.3e-07  1.9e-01 
 1.3e-07  1.9e-01 
 1.3e-07  1.9e-01 
 1.3e-07  1.9e-01 
 1.3e-07  1.9e-01 
 1.3e-07  1.9e-01 
 1.3e-07  1.9e-01 
 1.3e-07  1.9e-01 
 1.3e-07  1.9e-01 
 1.3e-07  1.9e-01 
 1.3e-07  1.9e-01 
 1.3e-07  1.9e-01 
 1.3e-07  1.9e-01 
 1.3e-07  1.9e-01 
 1.3e-07  1.9e-01 
 1.3e-07  1.9e-01 
 1.3e-07  1.9e-01 
 1.3e-07  1.9e-01 
 1.3e-07  1.9e-01 
 1.3e-07  1.9e-01 
 1.3e-07  1.9e-01 
 1.3e-07  1.9e-01 
 1.3e-07  1.9e-01 
 1.3e-07  1.9e-01 
 1.3e-07  1.8e-01 
 1.3e-07  1.8e-01 
 1.3e-07  1.8e-01 
 1.3e-07  1.8e-01 
 1.3e-07  1.8e-01 
 1.3e-07  1.8e-01 
 1.3e-07  1.8e-01 
 1.3e-07  1.8e-01 
 1.3e-07  1.8e-01 
 1.3e-07  1.8e-01 
 1.3e-07  1.8e-01 
 1.3e-07  1.8e-01 
 1.3e-07  1.8e-01 
 1.3e-07  1.8e-01 
 1.3e-07  1.8e-01 
 1.3e-07  1.8e-01 
 1.3e-07  1.8e-01 
 1.3e-07  1.8e-01 
 1.3e-07  1.8e-01 
 1.3e-07  1.8e-01 
 1.3e-07  1.8e-01 
 1.3e-07  1.8e-01 
 1.3e-07  1.8e-01 
 1.3e-07  1.8e-01 
 1.3e-07  1.8e-01 
 1.3e-07  1.8e-01 
 1.3e-07  1.8e-01 
 1.3e-07  1.7e-01 
 1.3e-07  1.7e-01 
 1.3e-07  1.7e-01 
 1.3e-07  1.7e-01 
 1.3e-07  1.7e-01 
 1.3e-07  1.7e-01 
 1.3e-07  1.7e-01 
 1.3e-07  1.7e-01 
 1.3e-07  1.7e-01 
 1.3e-07  1.7e-01 
 1.3e-07  1.7e-01 
 1.3e-07  1.7e-01 
 1.3e-07  1.7e-01 
 1.3e-07  1.7e-01 
 1.3e-07  1.7e-01 
 1.3e-07  1.7e-01 
 1.3e-07  1.7e-01 
 1.3e-07  1.7e-01 
 1.3e-07  1.7e-01 
 1.3e-07  1.7e-01 
 1.3e-07  1.7e-01 
 1.3e-07  1.7e-01 
 1.3e-07  1.7e-01 
 1.3e-07  1.7e-01 
 1.3e-07  1.7e-01 
 1.3e-07  1.7e-01 
 1.3e-07  1.7e-01 
 1.3e-07  1.7e-01 
 1.3e-07  1.7e-01 
 1.3e-07  1.6e-01 
 1.3e-07  1.6e-01 
 1.3e-07  1.6e-01 
 1.3e-07  1.6e-01 
 1.3e-07  1.6e-01 
 1.3e-07  1.6e-01 
 1.3e-07  1.6e-01 
 1.3e-07  1.6e-01 
 1.3e-07  1.6e-01 
 1.3e-07  1.6e-01 
 1.3e-07  1.6e-01 
 1.3e-07  1.6e-01 
 1.3e-07  1.6e-01 
 1.3e-07  1.6e-01 
 1.3e-07  1.6e-01 
 1.3e-07  1.6e-01 
 1.3e-07  1.6e-01 
 1.3e-07  1.6e-01 
 1.3e-07  1.6e-01 
 1.3e-07  1.6e-01 
 1.3e-07  1.6e-01 
 1.3e-07  1.6e-01 
 1.3e-07  1.6e-01 
 1.3e-07  1.6e-01 
 1.3e-07  1.6e-01 
 1.4e-07  1.6e-01 
 1.4e-07  1.6e-01 
 1.4e-07  1.6e-01 
 1.4e-07  1.6e-01 
 1.4e-07  1.6e-01 
 1.4e-07  1.6e-01 
 1.4e-07  1.5e-01 
 1.4e-07  1.5e-01 
 1.4e-07  1.5e-01 
 1.4e-07  1.5e-01 
 1.4e-07  1.5e-01 
 1.4e-07  1.5e-01 
 1.4e-07  1.5e-01 
 1.4e-07  1.5e-01 
 1.4e-07  1.5e-01 
 1.4e-07  1.5e-01 
 1.4e-07  1.5e-01 
 1.4e-07  1.5e-01 
 1.4e-07  1.5e-01 
 1.4e-07  1.5e-01 
 1.4e-07  1.5e-01 
 1.4e-07  1.5e-01 
 1.4e-07  1.5e-01 
 1.4e-07  1.5e-01 
 1.4e-07  1.5e-01 
 1.4e-07  1.5e-01 
 1.4e-07  1.5e-01 
 1.4e-07  1.5e-01 
 1.4e-07  1.5e-01 
 1.4e-07  1.5e-01 
 1.4e-07  1.5e-01 
 1.4e-07  1.5e-01 
 1.4e-07  1.5e-01 
 1.4e-07  1.5e-01 
 1.4e-07  1.5e-01 
 1.4e-07  1.5e-01 
 1.4e-07  1.5e-01 
 1.4e-07  1.5e-01 
 1.4e-07  1.5e-01 
 1.4e-07  1.5e-01 
 1.4e-07  1.4e-01 
 1.4e-07  1.4e-01 
 1.4e-07  1.4e-01 
 1.4e-07  1.4e-01 
 1.4e-07  1.4e-01 
 1.4e-07  1.4e-01 
 1.4e-07  1.4e-01 
 1.4e-07  1.4e-01 
 1.4e-07  1.4e-01 
 1.4e-07  1.4e-01 
 1.4e-07  1.4e-01 
 1.4e-07  1.4e-01 
 1.4e-07  1.4e-01 
 1.4e-07  1.4e-01 
 1.4e-07  1.4e-01 
 1.4e-07  1.4e-01 
 1.4e-07  1.4e-01 
 1.4e-07  1.4e-01 
 1.4e-07  1.4e-01 
 1.4e-07  1.4e-01 
 1.4e-07  1.4e-01 
 1.4e-07  1.4e-01 
 1.4e-07  1.4e-01 
 1.4e-07  1.4e-01 
 1.4e-07  1.4e-01 
 1.4e-07  1.4e-01 
 1.4e-07  1.4e-01 
 1.4e-07  1.4e-01 
 1.4e-07  1.4e-01 
 1.4e-07  1.4e-01 
 1.4e-07  1.4e-01 
 1.4e-07  1.4e-01 
 1.4e-07  1.4e-01 
 1.4e-07  1.4e-01 
 1.4e-07  1.4e-01 
 1.4e-07  1.4e-01 
 1.4e-07  1.4e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.3e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.2e-01 
 1.4e-07  1.1e-01 
 1.4e-07  1.1e-01 
 1.4e-07  1.1e-01 
 1.4e-07  1.1e-01 
 1.4e-07  1.1e-01 
 1.4e-07  1.1e-01 
 1.4e-07  1.1e-01 
 1.4e-07  1.1e-01 
 1.4e-07  1.1e-01 
 1.4e-07  1.1e-01 
 1.4e-07  1.1e-01 
 1.4e-07  1.1e-01 
 1.4e-07  1.1e-01 
 1.4e-07  1.1e-01 
 1.4e-07  1.1e-01 
 1.4e-07  1.1e-01 
 1.4e-07  1.1e-01 
 1.4e-07  1.1e-01 
 1.4e-07  1.1e-01 
 1.4e-07  1.1e-01 
 1.4e-07  1.1e-01 
 1.4e-07  1.1e-01 
 1.4e-07  1.1e-01 
 1.4e-07  1.1e-01 
 1.4e-07  1.1e-01 
 1.4e-07  1.1e-01 
